weekday,hour,mean,std,venue
1,23,244.23076923076923,48.08518082928061,carnegie hall
2,0,153.57692307692307,34.13288511324301,carnegie hall
2,1,75.15384615384616,16.830192649384163,carnegie hall
2,2,41.42307692307692,11.548759507143881,carnegie hall
2,3,21.96153846153846,5.310222362430932,carnegie hall
2,4,25.615384615384617,4.956425511006278,carnegie hall
2,5,78.6923076923077,9.636469190608066,carnegie hall
2,6,251.23076923076923,19.86818097825303,carnegie hall
2,7,410.96153846153845,37.27356250130193,carnegie hall
2,8,490.7692307692308,36.24395970895863,carnegie hall
2,9,470.65384615384613,39.918860011470585,carnegie hall
2,10,389.7692307692308,37.845272034755084,carnegie hall
2,11,399.5769230769231,44.83942290165927,carnegie hall
2,12,435.9230769230769,55.56252195638571,carnegie hall
2,13,406.2692307692308,52.59472041359871,carnegie hall
2,14,417.7307692307692,38.04056539254662,carnegie hall
2,15,415.7307692307692,42.71258146477002,carnegie hall
2,16,373.88461538461536,39.49615365888374,carnegie hall
2,17,375.15384615384613,36.88435148698407,carnegie hall
2,18,441.65384615384613,44.16780937080063,carnegie hall
2,19,441.96153846153845,67.07934452227795,carnegie hall
2,20,362.5769230769231,36.64660756678368,carnegie hall
2,21,374.11538461538464,37.56629012620427,carnegie hall
2,22,374.7692307692308,37.164830355924074,carnegie hall
2,23,290.1923076923077,45.22744231615953,carnegie hall
3,0,168.80769230769232,31.73265728648545,carnegie hall
3,1,91.84615384615384,17.43259546411218,carnegie hall
3,2,48.11538461538461,9.622169913598173,carnegie hall
3,3,28.96153846153846,5.681413691895841,carnegie hall
3,4,29.153846153846153,5.460346565501555,carnegie hall
3,5,74.5,9.381897462667137,carnegie hall
3,6,250.92307692307693,21.29398614994022,carnegie hall
3,7,416.38461538461536,40.49995251659133,carnegie hall
3,8,495.84615384615387,48.13039979696184,carnegie hall
3,9,481.3076923076923,39.99676910028532,carnegie hall
3,10,402.65384615384613,40.12375087919106,carnegie hall
3,11,396.88461538461536,45.74129593535971,carnegie hall
3,12,444.61538461538464,42.34059699444676,carnegie hall
3,13,418.38461538461536,41.755552371464965,carnegie hall
3,14,401.96153846153845,43.17265872677361,carnegie hall
3,15,408.9230769230769,41.7429496580422,carnegie hall
3,16,341.34615384615387,45.86496903536931,carnegie hall
3,17,364.65384615384613,50.02314848762906,carnegie hall
3,18,425.7692307692308,37.834701206493165,carnegie hall
3,19,450.88461538461536,51.19166097955949,carnegie hall
3,20,360.38461538461536,31.11151159693393,carnegie hall
3,21,368.9230769230769,31.320182728615205,carnegie hall
3,22,387.03846153846155,42.39007503577295,carnegie hall
3,23,306.34615384615387,40.66147297645998,carnegie hall
4,0,193.30769230769232,39.10168204133344,carnegie hall
4,1,101.84615384615384,21.38914174564713,carnegie hall
4,2,61.07692307692308,15.144432843584672,carnegie hall
4,3,34.38461538461539,7.370627778293641,carnegie hall
4,4,31.384615384615383,5.748578419588086,carnegie hall
4,5,76.8076923076923,10.174553477255817,carnegie hall
4,6,255.03846153846155,24.855551925846697,carnegie hall
4,7,417.65384615384613,37.61270243701433,carnegie hall
4,8,492.9230769230769,49.32741475238537,carnegie hall
4,9,485.84615384615387,29.496701249722566,carnegie hall
4,10,413.5769230769231,28.609331452409837,carnegie hall
4,11,398.15384615384613,31.851772079672177,carnegie hall
4,12,447.7307692307692,34.42505795760722,carnegie hall
4,13,426.1923076923077,46.98426905317927,carnegie hall
4,14,427.5769230769231,41.52220907121689,carnegie hall
4,15,411.0769230769231,46.10936831224047,carnegie hall
4,16,350.53846153846155,42.36246524387432,carnegie hall
4,17,357.11538461538464,47.36608653716446,carnegie hall
4,18,432.6923076923077,51.99366825356273,carnegie hall
4,19,451.53846153846155,59.989486258330814,carnegie hall
4,20,364.61538461538464,35.46499899684411,carnegie hall
4,21,349.6923076923077,34.30191741669173,carnegie hall
4,22,361.2692307692308,34.72239357222677,carnegie hall
4,23,322.65384615384613,32.804807340013205,carnegie hall
5,0,221.5185185185185,47.509003495184075,carnegie hall
5,1,137.1851851851852,46.46755446796848,carnegie hall
5,2,90.85185185185185,36.671833357815125,carnegie hall
5,3,60.888888888888886,30.663600738602277,carnegie hall
5,4,43.48148148148148,20.811184807824205,carnegie hall
5,5,74.5925925925926,18.40622649510686,carnegie hall
5,6,220.5185185185185,64.24255142119911,carnegie hall
5,7,345.22222222222223,106.23172542691513,carnegie hall
5,8,417.25925925925924,122.30937840404572,carnegie hall
5,9,427.85185185185185,118.65259688029901,carnegie hall
5,10,351.0,93.452991062146,carnegie hall
5,11,344.14814814814815,82.69066718044085,carnegie hall
5,12,382.9259259259259,94.73441658979954,carnegie hall
5,13,361.55555555555554,83.08213421452909,carnegie hall
5,14,366.18518518518516,83.09866102644172,carnegie hall
5,15,360.8888888888889,82.8470942498349,carnegie hall
5,16,315.44444444444446,73.91540556262395,carnegie hall
5,17,342.9259259259259,76.01261328830486,carnegie hall
5,18,406.15384615384613,53.177959575517605,carnegie hall
5,19,468.3076923076923,74.37729181989312,carnegie hall
5,20,361.03846153846155,41.61776617669985,carnegie hall
5,21,349.0,29.535063907159586,carnegie hall
5,22,374.53846153846155,43.695519925256185,carnegie hall
5,23,358.5,41.8963005526741,carnegie hall
6,0,275.5769230769231,37.337566151984845,carnegie hall
6,1,197.96153846153845,29.769085668499486,carnegie hall
6,2,153.34615384615384,23.88965015682281,carnegie hall
6,3,113.3076923076923,19.754025879843795,carnegie hall
6,4,75.57692307692308,15.305353512867523,carnegie hall
6,5,39.07692307692308,9.486508638790466,carnegie hall
6,6,67.46153846153847,18.84936236424091,carnegie hall
6,7,131.26923076923077,64.72993600633801,carnegie hall
6,8,187.92307692307693,46.40079574914471,carnegie hall
6,9,220.6153846153846,45.62111521922884,carnegie hall
6,10,265.11538461538464,49.11238289725061,carnegie hall
6,11,333.1923076923077,68.95506898308157,carnegie hall
6,12,384.7307692307692,79.54599056762459,carnegie hall
6,13,394.2307692307692,91.61410707628283,carnegie hall
6,14,360.7307692307692,72.91779354440598,carnegie hall
6,15,365.38461538461536,82.56249847143769,carnegie hall
6,16,365.0769230769231,85.4142484961019,carnegie hall
6,17,398.0,94.45887994254431,carnegie hall
6,18,450.2692307692308,114.9930633359448,carnegie hall
6,19,478.0,129.78936782340838,carnegie hall
6,20,375.65384615384613,98.51982229285326,carnegie hall
6,21,347.34615384615387,81.1437944923417,carnegie hall
6,22,371.53846153846155,86.1989469862507,carnegie hall
6,23,366.4230769230769,85.17848229543567,carnegie hall
0,0,289.9230769230769,67.77251541852233,carnegie hall
0,1,214.84615384615384,50.81629054363752,carnegie hall
0,2,163.34615384615384,54.338157721948804,carnegie hall
0,3,134.80769230769232,36.341732738843625,carnegie hall
0,4,90.0,25.995384205662354,carnegie hall
0,5,39.34615384615385,13.760646228116784,carnegie hall
0,6,59.34615384615385,72.91087288337306,carnegie hall
0,7,91.88461538461539,47.480797738097806,carnegie hall
0,8,129.57692307692307,28.326910282518394,carnegie hall
0,9,173.19230769230768,26.734276471629798,carnegie hall
0,10,237.26923076923077,44.81031817990824,carnegie hall
0,11,301.2307692307692,61.172744056357445,carnegie hall
0,12,358.03846153846155,60.075606210328516,carnegie hall
0,13,399.88461538461536,86.63363177107465,carnegie hall
0,14,363.6923076923077,56.08263134395122,carnegie hall
0,15,334.2692307692308,54.94110133028474,carnegie hall
0,16,330.7692307692308,53.375880464725036,carnegie hall
0,17,341.84615384615387,60.04244652423304,carnegie hall
0,18,369.7692307692308,93.67403383747609,carnegie hall
0,19,328.5,54.1894823743501,carnegie hall
0,20,302.0769230769231,56.08844663702005,carnegie hall
0,21,312.8076923076923,58.821097732544374,carnegie hall
0,22,290.88461538461536,64.48089758871346,carnegie hall
0,23,218.8846153846154,47.24686395779253,carnegie hall
1,0,6.3076923076923075,4.602340541674254,javits center roadway
1,1,4.269230769230769,3.3888958946263585,javits center roadway
1,2,0.5384615384615384,0.9046886417224097,javits center roadway
1,3,0.7307692307692307,0.9615692302769387,javits center roadway
1,4,5.961538461538462,4.349535784248882,javits center roadway
1,5,11.615384615384615,5.426431041315632,javits center roadway
1,6,44.42307692307692,16.270643692056137,javits center roadway
1,7,88.76923076923077,61.30794903913044,javits center roadway
1,8,150.1153846153846,171.33787133569203,javits center roadway
1,9,171.96153846153845,158.0130325686412,javits center roadway
1,10,153.3846153846154,123.7038647490294,javits center roadway
1,11,123.6923076923077,78.7094755316127,javits center roadway
1,12,96.1923076923077,62.77898962600098,javits center roadway
1,13,78.26923076923077,54.18528043098619,javits center roadway
1,14,67.1923076923077,33.34428794353747,javits center roadway
1,15,59.23076923076923,28.598332388176335,javits center roadway
1,16,41.26923076923077,16.093620331815192,javits center roadway
1,17,44.5,20.690577565645672,javits center roadway
1,18,37.57692307692308,38.24256589395966,javits center roadway
1,19,24.653846153846153,8.926106912612275,javits center roadway
1,20,16.576923076923077,7.590378525070152,javits center roadway
1,21,16.346153846153847,4.560195677313048,javits center roadway
1,22,17.153846153846153,5.903844901027178,javits center roadway
1,23,19.653846153846153,5.027463039683595,javits center roadway
2,0,7.346153846153846,3.9592151514390594,javits center roadway
2,1,5.730769230769231,3.7262065676254963,javits center roadway
2,2,1.5,1.3638181696985856,javits center roadway
2,3,1.3461538461538463,1.0933364602832083,javits center roadway
2,4,4.384615384615385,4.000769156818954,javits center roadway
2,5,10.846153846153847,3.3189432980068543,javits center roadway
2,6,37.15384615384615,13.76573225859724,javits center roadway
2,7,66.5,35.81982691192128,javits center roadway
2,8,127.76923076923077,134.71163504087022,javits center roadway
2,9,153.23076923076923,126.98450541457652,javits center roadway
2,10,125.3076923076923,99.16360995073514,javits center roadway
2,11,95.65384615384616,60.019958219040646,javits center roadway
2,12,76.61538461538461,43.407904278439354,javits center roadway
2,13,59.65384615384615,36.81949734332864,javits center roadway
2,14,56.80769230769231,29.249299794380356,javits center roadway
2,15,52.69230769230769,26.45262819573016,javits center roadway
2,16,32.65384615384615,14.977162101525929,javits center roadway
2,17,33.26923076923077,14.217053681569025,javits center roadway
2,18,22.307692307692307,15.072542534739734,javits center roadway
2,19,19.653846153846153,8.375881124716647,javits center roadway
2,20,17.23076923076923,7.773327175966247,javits center roadway
2,21,15.807692307692308,3.9901802542665235,javits center roadway
2,22,15.576923076923077,5.0451804877373965,javits center roadway
2,23,20.384615384615383,6.444078975784969,javits center roadway
3,0,8.038461538461538,3.703844156881001,javits center roadway
3,1,6.423076923076923,4.148957236926666,javits center roadway
3,2,1.3461538461538463,1.2943664919120146,javits center roadway
3,3,1.5384615384615385,1.3335897189396513,javits center roadway
3,4,4.730769230769231,4.9683614386048225,javits center roadway
3,5,13.615384615384615,20.75201565742841,javits center roadway
3,6,35.5,24.851961693194358,javits center roadway
3,7,60.42307692307692,39.24606790691071,javits center roadway
3,8,81.88461538461539,94.78368084140936,javits center roadway
3,9,92.38461538461539,91.83684529559012,javits center roadway
3,10,71.84615384615384,58.35456609910988,javits center roadway
3,11,62.65384615384615,38.7690003045653,javits center roadway
3,12,55.23076923076923,29.146948646206784,javits center roadway
3,13,41.46153846153846,23.98204456543398,javits center roadway
3,14,39.23076923076923,15.433230879651072,javits center roadway
3,15,40.5,14.106027080648893,javits center roadway
3,16,27.76923076923077,13.030142569619695,javits center roadway
3,17,28.576923076923077,12.452061923787808,javits center roadway
3,18,24.384615384615383,14.257845343745101,javits center roadway
3,19,21.53846153846154,12.349026744584432,javits center roadway
3,20,18.423076923076923,8.859675284898772,javits center roadway
3,21,15.884615384615385,3.5589540382187916,javits center roadway
3,22,16.384615384615383,4.205490916189672,javits center roadway
3,23,19.26923076923077,5.688990717571561,javits center roadway
4,0,8.192307692307692,4.13781807980226,javits center roadway
4,1,6.423076923076923,3.8384692461769387,javits center roadway
4,2,1.8076923076923077,1.4147573861049327,javits center roadway
4,3,1.4230769230769231,1.3615601910478121,javits center roadway
4,4,4.730769230769231,3.4820418413073937,javits center roadway
4,5,12.192307692307692,9.54576023486545,javits center roadway
4,6,38.19230769230769,15.134118357589863,javits center roadway
4,7,56.80769230769231,24.13299688106594,javits center roadway
4,8,50.34615384615385,36.32293193858922,javits center roadway
4,9,72.07692307692308,59.01045539693662,javits center roadway
4,10,62.69230769230769,46.869836125823376,javits center roadway
4,11,56.96153846153846,29.71529002951951,javits center roadway
4,12,54.57692307692308,23.08969133951007,javits center roadway
4,13,46.73076923076923,22.658433648083783,javits center roadway
4,14,49.53846153846154,20.80044378224805,javits center roadway
4,15,43.76923076923077,15.47981315729022,javits center roadway
4,16,33.61538461538461,14.108371764528812,javits center roadway
4,17,40.30769230769231,16.870730229054654,javits center roadway
4,18,42.53846153846154,28.415813582202105,javits center roadway
4,19,35.15384615384615,19.979373979566645,javits center roadway
4,20,20.76923076923077,10.171755767054938,javits center roadway
4,21,20.03846153846154,5.466119422264897,javits center roadway
4,22,20.807692307692307,8.749945054772542,javits center roadway
4,23,21.53846153846154,5.900717035959405,javits center roadway
5,0,9.518518518518519,4.8227854253801565,javits center roadway
5,1,7.814814814814815,4.907114435161675,javits center roadway
5,2,2.5555555555555554,1.867399123695705,javits center roadway
5,3,1.8518518518518519,1.0635102872347455,javits center roadway
5,4,6.592592592592593,4.733345371358232,javits center roadway
5,5,13.88888888888889,6.874329804163476,javits center roadway
5,6,43.111111111111114,16.651018294879453,javits center roadway
5,7,67.22222222222223,38.78474455577103,javits center roadway
5,8,74.66666666666667,76.11883422042749,javits center roadway
5,9,85.88888888888889,65.3813272174705,javits center roadway
5,10,85.0,57.21618920980588,javits center roadway
5,11,81.0,48.85221040586046,javits center roadway
5,12,81.33333333333333,40.84774732513975,javits center roadway
5,13,73.33333333333333,39.03253081134327,javits center roadway
5,14,65.3076923076923,33.23825414280267,javits center roadway
5,15,67.46153846153847,25.092199216857452,javits center roadway
5,16,52.03846153846154,18.122871227773526,javits center roadway
5,17,57.30769230769231,20.689648099026197,javits center roadway
5,18,52.5,16.776769653303344,javits center roadway
5,19,36.26923076923077,14.801507199762307,javits center roadway
5,20,27.846153846153847,12.197351541026629,javits center roadway
5,21,24.384615384615383,8.777593852882113,javits center roadway
5,22,20.653846153846153,6.387126475605803,javits center roadway
5,23,25.615384615384617,7.889623175168371,javits center roadway
6,0,12.961538461538462,6.514480910898546,javits center roadway
6,1,9.923076923076923,4.715277950857844,javits center roadway
6,2,5.153846153846154,2.2924625657542625,javits center roadway
6,3,3.576923076923077,2.5483026024878117,javits center roadway
6,4,9.115384615384615,6.173018212038083,javits center roadway
6,5,21.423076923076923,7.425216909548579,javits center roadway
6,6,68.42307692307692,24.614098524094807,javits center roadway
6,7,120.26923076923077,83.6414049103948,javits center roadway
6,8,143.23076923076923,123.96525567829323,javits center roadway
6,9,150.96153846153845,105.63388879303112,javits center roadway
6,10,138.30769230769232,85.62605642245552,javits center roadway
6,11,118.92307692307692,67.4245789468043,javits center roadway
6,12,112.26923076923077,51.9080399878922,javits center roadway
6,13,97.1923076923077,51.79808431266101,javits center roadway
6,14,90.23076923076923,48.48695304290233,javits center roadway
6,15,81.96153846153847,44.15289867651344,javits center roadway
6,16,57.03846153846154,26.39769803483746,javits center roadway
6,17,50.65384615384615,21.4940778963738,javits center roadway
6,18,48.0,22.513995647152463,javits center roadway
6,19,38.69230769230769,24.26482100617143,javits center roadway
6,20,25.115384615384617,13.65379631626874,javits center roadway
6,21,21.653846153846153,7.594431158117415,javits center roadway
6,22,20.884615384615383,6.807800955239059,javits center roadway
6,23,21.307692307692307,8.32715668530012,javits center roadway
0,0,8.923076923076923,5.237732921202278,javits center roadway
0,1,6.1923076923076925,4.289701442004846,javits center roadway
0,2,2.8846153846153846,2.122770323457968,javits center roadway
0,3,2.769230769230769,1.6076739049370006,javits center roadway
0,4,7.615384615384615,9.282572587712624,javits center roadway
0,5,12.846153846153847,7.449522442102219,javits center roadway
0,6,38.19230769230769,18.729696699667574,javits center roadway
0,7,91.84615384615384,70.41118792220014,javits center roadway
0,8,162.30769230769232,161.08675159199635,javits center roadway
0,9,182.65384615384616,160.04272987116718,javits center roadway
0,10,176.8846153846154,122.92544957756371,javits center roadway
0,11,177.80769230769232,95.07219119417381,javits center roadway
0,12,140.42307692307693,74.01901003224675,javits center roadway
0,13,126.23076923076923,61.26030211633481,javits center roadway
0,14,115.03846153846153,43.81550480752746,javits center roadway
0,15,98.34615384615384,30.417024585179014,javits center roadway
0,16,79.42307692307692,20.116009697597732,javits center roadway
0,17,69.5,18.840912929048848,javits center roadway
0,18,56.15384615384615,15.73707039494278,javits center roadway
0,19,39.57692307692308,11.76494140035751,javits center roadway
0,20,22.192307692307693,9.121487732905114,javits center roadway
0,21,22.96153846153846,7.962315086610273,javits center roadway
0,22,18.23076923076923,5.5519920195021335,javits center roadway
0,23,16.615384615384617,6.60349557780982,javits center roadway
1,0,45.61538461538461,12.862587369816147,lincoln center for the performing arts
1,1,22.692307692307693,8.826184819135529,lincoln center for the performing arts
1,2,14.153846153846153,8.038369524685004,lincoln center for the performing arts
1,3,8.0,3.0594117081556704,lincoln center for the performing arts
1,4,10.923076923076923,2.9383407143907174,lincoln center for the performing arts
1,5,20.53846153846154,5.83253474387093,lincoln center for the performing arts
1,6,55.92307692307692,13.928167365229573,lincoln center for the performing arts
1,7,104.6923076923077,26.510027130531924,lincoln center for the performing arts
1,8,129.42307692307693,32.45202376052757,lincoln center for the performing arts
1,9,172.8846153846154,33.30384593175621,lincoln center for the performing arts
1,10,180.5,32.33975881171659,lincoln center for the performing arts
1,11,172.73076923076923,31.801330402745975,lincoln center for the performing arts
1,12,206.53846153846155,32.28154986270736,lincoln center for the performing arts
1,13,209.1153846153846,38.70330933972126,lincoln center for the performing arts
1,14,204.65384615384616,33.61778375525943,lincoln center for the performing arts
1,15,242.84615384615384,33.66979929573957,lincoln center for the performing arts
1,16,232.73076923076923,34.84888255575228,lincoln center for the performing arts
1,17,323.34615384615387,53.10739482045212,lincoln center for the performing arts
1,18,422.46153846153845,79.22183071312136,lincoln center for the performing arts
1,19,411.53846153846155,84.4309093966094,lincoln center for the performing arts
1,20,222.46153846153845,26.04032376024655,lincoln center for the performing arts
1,21,189.26923076923077,22.92345121016064,lincoln center for the performing arts
1,22,152.26923076923077,27.917818958231962,lincoln center for the performing arts
1,23,96.3076923076923,14.166917041528071,lincoln center for the performing arts
2,0,53.61538461538461,12.442112113550252,lincoln center for the performing arts
2,1,24.96153846153846,7.2026704449434265,lincoln center for the performing arts
2,2,12.961538461538462,3.8520723693177854,lincoln center for the performing arts
2,3,7.730769230769231,1.9709427654336857,lincoln center for the performing arts
2,4,8.73076923076923,2.7211422940771373,lincoln center for the performing arts
2,5,28.615384615384617,9.174211347366805,lincoln center for the performing arts
2,6,66.46153846153847,14.79521752251252,lincoln center for the performing arts
2,7,118.34615384615384,15.884438441927516,lincoln center for the performing arts
2,8,145.84615384615384,23.95444394293854,lincoln center for the performing arts
2,9,188.5,23.495105873351587,lincoln center for the performing arts
2,10,193.42307692307693,32.244283929928514,lincoln center for the performing arts
2,11,191.0,29.95863815329395,lincoln center for the performing arts
2,12,212.42307692307693,18.685123659046145,lincoln center for the performing arts
2,13,205.07692307692307,23.50306035719276,lincoln center for the performing arts
2,14,203.03846153846155,14.660097596484869,lincoln center for the performing arts
2,15,247.19230769230768,39.383264700397035,lincoln center for the performing arts
2,16,238.76923076923077,25.14487254659716,lincoln center for the performing arts
2,17,332.6923076923077,49.559474759742336,lincoln center for the performing arts
2,18,472.5769230769231,66.57938003731972,lincoln center for the performing arts
2,19,478.7307692307692,77.15416136142376,lincoln center for the performing arts
2,20,245.5,23.065558740251664,lincoln center for the performing arts
2,21,219.15384615384616,22.465426428523113,lincoln center for the performing arts
2,22,185.26923076923077,21.550977132942613,lincoln center for the performing arts
2,23,120.23076923076923,20.96913482680235,lincoln center for the performing arts
3,0,63.96153846153846,12.071390207364749,lincoln center for the performing arts
3,1,31.576923076923077,8.324292531731821,lincoln center for the performing arts
3,2,16.96153846153846,5.902411501959309,lincoln center for the performing arts
3,3,10.423076923076923,3.2270491402899575,lincoln center for the performing arts
3,4,8.807692307692308,2.8145227768732766,lincoln center for the performing arts
3,5,26.384615384615383,5.004613256401922,lincoln center for the performing arts
3,6,68.42307692307692,9.972654920022359,lincoln center for the performing arts
3,7,125.76923076923077,22.32721691981819,lincoln center for the performing arts
3,8,156.3846153846154,29.227489694569286,lincoln center for the performing arts
3,9,190.5,22.98390741366664,lincoln center for the performing arts
3,10,191.34615384615384,28.13672661514457,lincoln center for the performing arts
3,11,206.30769230769232,38.63549583558543,lincoln center for the performing arts
3,12,241.23076923076923,32.752780269537666,lincoln center for the performing arts
3,13,258.11538461538464,57.72370530246785,lincoln center for the performing arts
3,14,213.0,19.16872452720838,lincoln center for the performing arts
3,15,233.23076923076923,29.8386429883233,lincoln center for the performing arts
3,16,223.07692307692307,33.10338118914511,lincoln center for the performing arts
3,17,314.88461538461536,45.83215196612692,lincoln center for the performing arts
3,18,446.9230769230769,59.24385070329108,lincoln center for the performing arts
3,19,499.7307692307692,62.10092282232699,lincoln center for the performing arts
3,20,253.03846153846155,23.0434038618096,lincoln center for the performing arts
3,21,225.92307692307693,17.09484852678859,lincoln center for the performing arts
3,22,196.42307692307693,18.528190579596444,lincoln center for the performing arts
3,23,142.15384615384616,14.570359797046358,lincoln center for the performing arts
4,0,69.53846153846153,11.482963970093326,lincoln center for the performing arts
4,1,34.46153846153846,7.123093537113041,lincoln center for the performing arts
4,2,21.576923076923077,6.450879486848763,lincoln center for the performing arts
4,3,11.346153846153847,3.4634353776827735,lincoln center for the performing arts
4,4,9.461538461538462,3.580287912788794,lincoln center for the performing arts
4,5,28.076923076923077,4.799358931549729,lincoln center for the performing arts
4,6,73.26923076923077,12.526955551314746,lincoln center for the performing arts
4,7,125.34615384615384,16.833163238541506,lincoln center for the performing arts
4,8,159.96153846153845,40.42818894705106,lincoln center for the performing arts
4,9,208.46153846153845,46.43380731254396,lincoln center for the performing arts
4,10,192.15384615384616,26.120784532922908,lincoln center for the performing arts
4,11,190.73076923076923,18.55490812115801,lincoln center for the performing arts
4,12,223.07692307692307,29.02677808772179,lincoln center for the performing arts
4,13,210.07692307692307,24.723952882859297,lincoln center for the performing arts
4,14,227.76923076923077,44.70105832510698,lincoln center for the performing arts
4,15,237.8846153846154,37.57587196388334,lincoln center for the performing arts
4,16,220.42307692307693,29.814322835741983,lincoln center for the performing arts
4,17,321.7692307692308,42.84045535921174,lincoln center for the performing arts
4,18,460.84615384615387,52.69663542025606,lincoln center for the performing arts
4,19,502.7307692307692,73.9656989109453,lincoln center for the performing arts
4,20,247.6153846153846,26.356140723674883,lincoln center for the performing arts
4,21,233.19230769230768,21.894326627268953,lincoln center for the performing arts
4,22,198.42307692307693,15.975413802272735,lincoln center for the performing arts
4,23,151.42307692307693,15.10807221831582,lincoln center for the performing arts
5,0,89.25925925925925,20.470602923352896,lincoln center for the performing arts
5,1,53.370370370370374,27.57806841586005,lincoln center for the performing arts
5,2,34.888888888888886,21.352955719260926,lincoln center for the performing arts
5,3,19.333333333333332,12.928799099446405,lincoln center for the performing arts
5,4,14.703703703703704,10.223708550433965,lincoln center for the performing arts
5,5,23.40740740740741,6.8402612369100195,lincoln center for the performing arts
5,6,51.666666666666664,17.34713454502146,lincoln center for the performing arts
5,7,105.66666666666667,35.238746157734255,lincoln center for the performing arts
5,8,151.62962962962962,58.429542151307295,lincoln center for the performing arts
5,9,189.44444444444446,52.38197967690601,lincoln center for the performing arts
5,10,202.77777777777777,58.67533444126988,lincoln center for the performing arts
5,11,189.0,41.16383775186101,lincoln center for the performing arts
5,12,226.66666666666666,50.44951779902208,lincoln center for the performing arts
5,13,224.74074074074073,57.3173303048594,lincoln center for the performing arts
5,14,229.40740740740742,60.8170391478593,lincoln center for the performing arts
5,15,247.88888888888889,56.12988600170235,lincoln center for the performing arts
5,16,226.2962962962963,51.12414363760103,lincoln center for the performing arts
5,17,294.51851851851853,70.68585451481809,lincoln center for the performing arts
5,18,425.48148148148147,97.37373298094242,lincoln center for the performing arts
5,19,570.2592592592592,159.3879139787805,lincoln center for the performing arts
5,20,231.4814814814815,59.32528995706661,lincoln center for the performing arts
5,21,191.74074074074073,44.01275391432019,lincoln center for the performing arts
5,22,181.22222222222223,41.14452326703756,lincoln center for the performing arts
5,23,149.92592592592592,35.9571603288883,lincoln center for the performing arts
6,0,117.07692307692308,17.890607763679974,lincoln center for the performing arts
6,1,81.96153846153847,13.724374723041537,lincoln center for the performing arts
6,2,62.57692307692308,13.541559960131854,lincoln center for the performing arts
6,3,45.0,11.192854863706579,lincoln center for the performing arts
6,4,30.423076923076923,7.1339923012185915,lincoln center for the performing arts
6,5,15.884615384615385,5.263663538463857,lincoln center for the performing arts
6,6,24.5,7.009992867328753,lincoln center for the performing arts
6,7,62.73076923076923,29.31150994719677,lincoln center for the performing arts
6,8,131.65384615384616,41.05015693776803,lincoln center for the performing arts
6,9,185.6153846153846,46.636532395174434,lincoln center for the performing arts
6,10,264.0,70.64502813362029,lincoln center for the performing arts
6,11,315.0,77.40232554645887,lincoln center for the performing arts
6,12,456.88461538461536,115.13690179019997,lincoln center for the performing arts
6,13,428.6923076923077,111.5002311139378,lincoln center for the performing arts
6,14,273.84615384615387,71.99205084323813,lincoln center for the performing arts
6,15,284.5,73.84429564969795,lincoln center for the performing arts
6,16,273.84615384615387,67.58679889309293,lincoln center for the performing arts
6,17,327.38461538461536,80.16486857624199,lincoln center for the performing arts
6,18,435.38461538461536,116.70752398130186,lincoln center for the performing arts
6,19,714.3461538461538,181.75740805979655,lincoln center for the performing arts
6,20,253.8846153846154,76.15475135437154,lincoln center for the performing arts
6,21,190.5,46.56457881265544,lincoln center for the performing arts
6,22,183.30769230769232,44.79265049605278,lincoln center for the performing arts
6,23,163.80769230769232,38.16806961927126,lincoln center for the performing arts
0,0,128.23076923076923,32.41395710777404,lincoln center for the performing arts
0,1,87.53846153846153,22.7072336830901,lincoln center for the performing arts
0,2,67.5,24.131721861483488,lincoln center for the performing arts
0,3,48.34615384615385,16.220831810218137,lincoln center for the performing arts
0,4,34.07692307692308,9.995691379481768,lincoln center for the performing arts
0,5,15.23076923076923,5.81933118018002,lincoln center for the performing arts
0,6,19.76923076923077,7.895860648758651,lincoln center for the performing arts
0,7,43.96153846153846,15.677961013424596,lincoln center for the performing arts
0,8,96.42307692307692,26.052520917443783,lincoln center for the performing arts
0,9,163.73076923076923,39.57732451018658,lincoln center for the performing arts
0,10,209.69230769230768,44.50866812724841,lincoln center for the performing arts
0,11,253.69230769230768,49.51829498742399,lincoln center for the performing arts
0,12,307.3076923076923,65.62363551695027,lincoln center for the performing arts
0,13,321.11538461538464,66.47906553078309,lincoln center for the performing arts
0,14,378.88461538461536,91.78380115165288,lincoln center for the performing arts
0,15,287.96153846153845,71.93301371094127,lincoln center for the performing arts
0,16,277.9230769230769,64.27436383313216,lincoln center for the performing arts
0,17,247.19230769230768,40.38615528199654,lincoln center for the performing arts
0,18,273.0769230769231,53.11566479066084,lincoln center for the performing arts
0,19,234.73076923076923,58.6757583281598,lincoln center for the performing arts
0,20,159.69230769230768,30.720376600255708,lincoln center for the performing arts
0,21,141.80769230769232,21.297923336831186,lincoln center for the performing arts
0,22,116.57692307692308,24.99947691760462,lincoln center for the performing arts
0,23,82.5,18.904496819540054,lincoln center for the performing arts
1,0,166.34615384615384,55.97495318993472,madison square garden
1,1,91.34615384615384,39.50184026871894,madison square garden
1,2,55.88461538461539,25.467354669186864,madison square garden
1,3,41.34615384615385,16.294642819509257,madison square garden
1,4,68.3076923076923,13.29592187332411,madison square garden
1,5,182.92307692307693,33.624899199162606,madison square garden
1,6,333.2692307692308,62.11509168780655,madison square garden
1,7,415.2692307692308,76.53316023387912,madison square garden
1,8,349.53846153846155,40.247465280915044,madison square garden
